Original,Translation
hurula awo vavola inyanga indi sivalarekhakho handi mkofu undi alwale,toka hapo walisema siku nyingine hawatawahi acha tena mzee mwingine augue
vakofu avo varira nivavolanga sa mbari mukofu wavu wa maana handi mukhongo avarekhere humakosa,wazee hao walilia wakisema kuwa mzee wao mkubwa na wa maana amewawacha kimakosa
vakofu vavola bamarachi vajamane nga vajama olumarachi lwavu,wazee walisema wamarachi wapendane jinsi wanavyopenda kimarachi chao
abandu nga bakofu bali bakororwe okhulomaloma oluswairi nende olusungu,watu kama wazee hawakujua kuzungumza kiswahili na kiingereza
mumera nangwa carolyne achieng,kwa jina naitwa carolyne achieng
ndula mulukongo lwa nyapera khubafofoyo ni somanga bukati,natoka kijiji cha nyapera kwa wafofoyo na huwa nasoma bukati
luga luno lwarulana nende bakuka befwe bahale,lugha hii ilitokana na babu zetu wa kale
fwesi nikhulurira awo khuli nende maekesio malai khubana befwe,nasi tunapotoka hapo tuna mafunzo mazuri kwa watoto wetu
kata sai lusungo luno lwakhonya bakhana bathia badekha,hata sai lugha hii ilisaidia wasichana wanaooleka
luluya ni lusungo lwa mama,kiluhya ni lugha ya mama
khalekhale huali nende simuna nende omukofu yaliyatonga mulukongo,hapo zamani za kale paliondokea mzee aliyekuwa amebaki kijiijini
yali nende sithukhulu siaye nano yali inyanga ye milimo kitalu yathia khukendele mukunda kwaye,alikuwa na mjukuu wake na ilikuwa siku ya jumatano alienda kutembelea shamba lake
yali yalaka matumwa mioko mapuoni thinduma nende mabele,alikuwa amepanda mahindi mihogo viazi nduma na mtama
inyanga ndala simuna sienjila mumukunda nisichaka hulia biakhulia ebo bio mukofu,siku moja kidiri aliingia shambani akaanza kula vyakula vya mzee huyo
yialia yiamala omukofu oyo ngalwa yalola naleka buingo ili naakalukha yaande huluingo olwo luomukofu,alikula akamaliza mzee huyo aliona na kutega mtego ili kidiri huyo akirudi akwame kwa mtego wa mzee huyo
ilio inyanga ya simuna siali siikhale asi wo musala kwa omukhuyu nisilia chinjugu thia siali nisiibile,kuna siku ambayo kidiri alikuwa ameketi chini ya mti wa mukuyu akila njugu alizokuwa ameiba
siali sinywa mathi,alikuwa akinywa maji
lundi mukofu yali achenda huingila nakutana nende simuna nisichaka khumuthehela nisiboola ndahalia thinjugu thiao thiosi,siku moja mzee alikuwa akitembea njiani akakutana na kidiri akaanza kumchekea akisema nimekula njugu zako zote
khaandi yelaira omukofu inzala iliambi huingila yo mwosi kwa munane,na akajisifu kwa mzee kuwa njaa ya mwezi wa nane imekaribia
mukofu ulia nabola ewe simuna ewe waamanya bilai kose tawe,mzee yule alisema ewe kidiri unanijua vizuri au la
ndahuchapa opalile ndi ilika yao khaandi okalukhe luundi,nitakuchapa unafikiri mimi ni rika yako tena urudi siku nyingine
niiba ndahuira othie mwiloba okhae khunyasia bandu nolia ebiakhuria biabu bibalaka muthindalo,nitakuua uzikwe uache kusumbua watu ukila vyakula vyao walivyopanda shambani
ingombe,ngombe
ingombe ni siruke sia mudala,ngombe ni mfugo wa nyumbani
abaandu nibo abarukanga ingombe,watu ndio wanafuga ngombe
esiruke esio sikhoonyanga nende ebiidu bisabi,mfugo huo husaidia na vitu vingi
esiaamberi ni mbari eingombe iberesiananga amabeere nende inyama,yakwanza ni maziwa ngombe anatupatia maziwa na nyama
ingombe khandi irukhoonyanga nende eriseer,ngombe tena anatusaidia na ngozi
khwekhoonyeranga eriseero khukasia ebilaar,tunatumia ngozi kutengeneza viatu
ebilaro ebio bimenyaanga lukari,viati hivyo huishi sana
khuboola obwadodo eingombe ni esiruke esilayi lukari,kusema ukweli ngombe ni mfugo mzuri sana
mabeere nende einyama khuinianga muingombe noonywa ababere oba nende eisangalo isabi,maziwa na nyama tunatoa kwa ngombe ukinywa maziwa unakuwa mchangamfu sana
einyama nayo irukhoonyanga oba nende amaani,nyama nayo hutusaidia unakuwa na nguvu
ingombe niyeekhonya buchafu bwayo obwo khuburumikhiranga nga imbolera khuraaka ebiakhulia nende khukhusia amadimwa,ngombe akienda choo kinyesi chake hicho tunatumia kama mbolea kupandia vyakula na kukuza mahindi
khubukulanga amasingo ka ingombe nikhura mumadimwa nikamera luangu,huwa tunachukua zamadi ya ngombe tunaweka kwa mahindi yanastawi haraka
khasoonyakhana khukula ebia mumaduuka kata noori nende einyumba ya bunyasi nende eliloba niweekhonyera amasingo khuoma,hata hauwezi kununua vitu kwa duka hata ukiwa na nyumba ya nyasi na udongo unatumia zamadi kuboma
ingombe siakhuria siayo ni bunyasi nende amatsi,kachula chake ni nyasi ngombe na maji
khasiiri nende eikasi isabi khaba niwakhaiboya nooiberesia bunyasi nootsia khu tsikasi tsindi,hana kazi mingi ukimfunga unampea nyasi naunaenda kufanya kazi zako zingine
nookalukha noikalukhania noiberesia amatsi eingombe noorinda bilayi ni yoosi ikhuberesia amabeere bilayi,unamchukua unamgeuza na kumpea maji ngombe ukimtunza vyema yeye pia anakupea maziwa vizuri
onyala wakusia amabeere noonyola tsisende niweekhonyera kata khumeda tsingombe tsindi,unaweza uza maziwa ukapata pesa ukatumia kuongeza ngombe wengine
eingombe iri nende tsifaida etsia akulu khwajama eingombe muno iri nende obulayi khushira ebiruke bindi sakira abaandu bangi bairukanga,ngombe ana faida ya juu tunampenda ngombe sana anauzuri kuwaliko mifugo wengine ndiyo maana watu wengi wanamfuga
bulwale bwa korona bukholere malayi khushila mabi,ugonjwa wa korona umefanya mazuri kuloko mabaya
kwali mwosi kwa khudaru ni kuri ekhumi nende khasasaba omwaka kwa elfu thibiri nende makhumi kabiri,ulikuwa mwezi wa tatu tarehe kumi na sita mwaka wa elfu mbili na ishirini
olwa omuruchi we sialo siefwe uhuru kenyatta yatangasia mbu bikuli biosi bifungwe khubera bulware bwa korona bulire kenya,ambapo rais wa nchi yetu uhuru kenyatta alitangaza kuwa shule zote zifungwe kwa sababu ugonjwa wa korona umefika kenya
bulware buno bwagama manyakhano mangi bandu bangi bafwa bana bangi badonga nende butsuni bunji,ugonjwa huu ulileta kuhaingaika sana watu wengi walifariki watoto wengi wakabaki na huzuni sana
korona bwakira khwakosia bandu befu bakhongokhongo,korona ilifanya tukawapoteza watu wetu wakubwa wakubwa
alari korona bwaruekesea khuikhala nikhuli abalafu,isipokuwa korona ilitufunza kukaa tukiwa safi
bwaruekesea khusaba buli sikha khufunikha munwa nende molu nende khwikhala imita nende wasio,ulitufunza kunawa kila wakati kufunika vinywa na mapua na kaka umbali wa mita kutoka kwa mwenzio
bikuli biosi bana badonga mudala khu miosi tisa,shule zote wanafunzi walisalia nyumbani kwa miezi tisa
abandu ba afya batema bakonye maresi ka korona lakini sibanyola dawe,watu waafya walijaribu kutafuta dawa ya korona lakini hawakupata
kwadonga nikhwanganga biha biosi,tulibaki tu butwaa wakati wote
tsikasi tsiosi tsiafungwa mitoka kiosi nikidonga nikiemele,kazi zote zilifungwa magari yote yakabaki yamesimama
bulware buno bwakila basani bosi mu kenya balusia tsinyimbo tsia korona,huu ugonjwa uliwafanya wasanii wote kenya wakatoa nyimbo za korona
bulware buno bwakila khwamanya khusaba buli sikha,ugonjwa huu ulifanya tukajua kunawa kila wakati
ishida yari khukosia bandu bakhongo balayi bakenya,balaa ilikuwa kuwapoteza watu wakubwa wazuri wakenya
omwaka kwa elfu tsibiri nende makhumi kabili kulaba kwa khukumbuka mukalenda ya kenya,mwaka wa elfu mbili na ishirini utakuwa wa kukumbukwa kwa kalenda ya kenya
ingombe,ngombe
ingombe neisolo yarukwa mudala niruberesianga amabeere inyama nende amapesa,ngombe ni mnyama aliyefugwa nyumbani hutupatia maziwa nyama na pesa
ingombe niisiri indidi khasiiritsanga bunyasi kata khandi khasiiritsaka amasafu khaba,ngombe akiwa akali mdogo huwa hali nyasi hata tena huwa hali matawi
efue baraga beebusi beefu barurumanga hutsie khuaye tsingombe kata nende khuiereesia amatsi,sisi vijana wazazi wetu hututuma twende tuchunge ngombe hata na kuipea maji
beebusi befu baruboreranga mbari ingombe ni isolo iri nende sifune sikhongo kwani ingombe noobula mapesa ka khulipa musikuli ni bakusia ingombe ni banyola nga baliipa mapesa musikuli,wazazi wetu hutuambia kwamba ngombe ni mnyama ambaye ana sababu kikubwa ni kwamba ngombe kama hauna pesa ya kulipa shuleni wanauza ngombe na wanapata jinsi ya kulipa karo shuleni
kando nende ako ingombe ikhasi iri nende tsifaida tsingari khuluobera ilanyola inda alafu yiibule alafu ochake khukusiamabeere,kando na hayo ngombe wa kike ana faida kubwa kwa sababu anapopata ujauzito halafu ajifungue halafu uanze kuuza maziwa
noonyola budinyu nga obere noobula muunyu nookusia sa mabeere nonyola nga okula munyu ni ingombe iba yakhakhukhonya,ukipata ugumu kama hauna chumvi unauza tu maziwa naunapata jinsi ya kununua chumvi na ngombe atakuwa amekusaidia
khuitsurisie mbari ingombe iruberesianga inyama inyama ya ingombe niinulu nookaranga abaandu baiyanza,tukumbuke ya kwamba ngombe hutupa nyama nyama ya ngombe nitamu ukikaanga watu wanaipenda
ingombe ni siindu sia maangalimu khubeera yosi irimanga mumikunda kiefu,ngombe ni kitu ya ajabu kwa sababu pia hulima kwa mashamba yetu
huiitsurisia mbari ingombe iinisianga masero aka beekhonyeranga khukasia bilaro nende tsingoma,nakukumbusha kwamba ngombe hutoa ngozi wanayotumia kutengeneza viatu na ngoma
omundu,binadamu
omundu khuba musialo muno ni khuba nyasaye yamulonga khandi omundu niye owalongibwa einyanga ya khasasaba nyasaye yamulonga okhumurindira ebiruko biaye,binadamu kuwa ulimwenguni humu ni kwa kuwa aliumbwa na mungu tena binadamu ndiye aliyeumbwa siku sita mungu alimuumba atunze viumbe wake
omundu nga ari musialo muno akhoekhane akhole mirimo kia nyasaye okhubera nga olwa yakhulonga yeenya mbari okhole mirimo kiaye,binadamu aliumbwa akaja duniani mtu alivyo duniani anapaswa kufanya kazi ya mungu kwa maana alivyotuumba alitaka afanye kazi yake
noori musialo muno okhoere khubulukha einyanga ya saba einyanga eyo khukoya khutsia mukelesia ya nyasaye khandi norula mukelesia okhoya khukhola mirimo kia mudala,ukiwa duniani humu unapaswa kupumzika siku ya saba siku hiyo tunastahili kwenda katika kanisa la mungu tena unapotoka kanisani unapaswa kufanya kazi za nyumbani
omundu nga olwa yalongwa yaruka tsisolo khumurerera amabeere nende einyama einyanga eilari eya khutsia mukelesia onyala khutsia mundalo mwao nooraka ebiakhuria ebia onyala khukooba mukelesia,binadamu jinsi alivyoumbwa alifuga wanyama kumletea maziwa na nyama siku ambayo si ya kwemba kanisani waweza kwenda kwenye shamba lako ukapanda vyakula vyako unaweza peleka kanisani
nookoba ebiakhuria mukelesia khandi omukhulundu alakhulamira oleendelea khunyola ebiakhuria bingi niweendelea khukhola emirimo kia nyasaye olava omwitsa wa nyasaye,ukipeleka vyakula kanisani tena kasisi atakuombea utaendelea kupata vyakula vingi ukiendelea kufanya kazi za mungu utakuwa rafiki wa mungu
abeetsa bange ebasaba mweendeleye khutsia mukelesia,wakati ambao uko kwenye shida anaweza akakuokoa rafiki zangu nawasihi mwendelee kwenda kanisani
ingombe,ngombe
ingombe ni siruko sia mudala abandu baruka ingombe siruko sino sirukhonyanga nende vindu vingi sia mberi ingombe ikhueresingia amabere nende inyama,ngombe ni mfugo wa nyumbani watu walifuga ngombe mufugo huu hutusaidia na vitu vingi ya kwanza ngombe hutupa maziwa na nyama
kata bikha bindi ingombe irukhonyanga nende lisero khurumihiranga lisero hukaasia bilaro bilaro ebio bimenyanga muno sibiri rahisi khunyasikha,hata wakati mwingine ngombe hutusaidia na ngozi huwa tunatumia ngozi kuunda viatu viatu hivyo huishi sana si rahisi viharibike
khubola bwa dodo ingombe ni siruko siamaana muno,kusema kweli ngombe ni mfugo wa maana sana
mabere nende inyama khurusianga khungombe nonywa amabere oba msangafu mkilasi,maziwa na nyama huwa tunatoa kwa ngombe ukinywa maziwa unakuwa mchangamfu darasani
inyama nayo irukhonyanga huba nende amani,nyama nayo inatusaidia kuwa na nguvu
ingombe nitsia mchoo khurumikhiranga amasingo kayo ngaa imboleya hukhurakira baikhulia ngaa madimwa,ngombe anapoenda choo huwa tunatumia kinyesi chake kama mbolea kwa kupandia vyakula kama vile mahindi
sikhusandanga nende khukula imboleya muduka,hatuhangaiki na kununua mbolea dukani
kata huri nende baria bari nende inyumba yo bunyasi hasi barumikhiranga huoma,hata kuna wale ambao wana nyumba ya nyasi chini hutumia zamadi kuboma
siakhulia sia ingombe ni lusi bunyasi nende amatsi,chakula cha ngombe ni mabingobingo nyasi na maji
ingombe siiri nende ikasi isabi nomalakhumuboya oyieresia lusi nomala otsia huthishughuli tsiao,ngombe hana kazi mingi ukishamfunga unampa mabingobingo kisha unaenda shuguli zako
olwa okarukha omuringa nende khumuba amatsi nolinda ingombe bulayi wosi ilakhurusiria mabele vbilayi,unaporudi unamtazama na kumpa maji unapomlinda ngombe vizuri yeye pia atakutolea maziwa vizuri
bikha bindi onyala khukusia amabere nende hunyola amangondo kaa khurumihira handi onyala khurumihira humeda tsingombe tsindi,wakati mwingine unaweza kuuza maziwa na kupata pesa ya kutumia na unaweza tumia kuongeza ngombe wengine
khubola bwa dodo ingombe iri nende ifaida eya ekulu,kusema kweli ngombe anafaida ya juu
khwajama ingombe muno irinende ifaida hushira miruko kindi kino nikhwo khubera abandu bangi baruka mumadala,tunampenda ngombe sana anafaida kuliko mifugo wengine hawa ndio maana watu wengi wamemfuga nyumbani
ingombe,ngombe
ingombe ni siruke esirukwangwa mudala sikendanga khu makulu kane siruke sino nooringera murue kwasio olalola mbari siri nende tsinjika tsibiri,ngombe ni mfugo anayefugwa nyumbani hutembea kwa miguu miwili mfugo huu ukiangalia kichwani pake utaona eti ana pembe mbili
khulua isaino abaandu babukule isolo ino nibairuka mudala bairuka mudaka khuobera bayuumbakhira inyumba inyumba ino ilangibwanga mbari siduoli siduoli sino abaandu bandi boombakhanga mutsingira tsikabukhane khuri nende abaandi abeekhonyeranga mabadi naabandi abeekhonyeranga maloba,kwa sasa watu wachukue mnyama huyu wamfuge kwa boma walimfuga kwa boma kwa maana walimjengea nyumba nyumba hii huitwa eti zizi zizi hii watu wengine hujenga kwa njia tofauti kuna wale ambayo hutumia mabati na wengine hutumia udongo
kharano nyinya khukhuborera mbari ingombe iri nende tsifaida tsisabi muno noodekhisia khubukulanga ingombe nikhuira owabu mukhana khuri nende aina tsibiri etsia tsingombe isurusi nende iduwasi ni kata saiino tsirio sa,kwa hivyo nataka kukuambia kuwa ngombe anafaida mingi sana ukioa unachukua ngombe unapeleka kwa kina msichana tuna aina mbili ya ngombe kike na kiume hata saizi wapo tu
bakhare bakheranga ingombe na kata saiino basiri baikhera sa silayi ni mbari ingombe ino niyeekhonya butsafu obuo ni imbolera indayi lukari masingo kaingombe kakera sikaamo nisimera bilayi,wakale walikuwa wanakama ngombe ahata sasa bado wanakama tu uzuri ni kwamba akienda choo kinyesi chake hicho ni mbolea nzuri sana zamadi ya ngombe hufanya mimea kumea vizuri
ingombe,ngombe
ingombe ni isolo indayi lukari ingombe niisolo eya khumenyanga ninayio mudala khandi ingombe neisolo eya khuayanza,ngombe ni mnyama mzuri sana ngombe ni mnyama tunayeishi nay eye nyumbani tena ngombe ni mnyama tunaye mpenda
ingombe niindayi khubera irukhonyanga khurima nikhuinya khurima khubukulanga majoki nikhuboya khukosi khua ingombe ni khutsaka khusinyirira majoki ako muloba niingombe itsaka khukenda nikhuesa majoki ako niirima ingombe ikhonyanga abaandu bangi lukari,ngombe ni mzuri kwa sababu hutusaidia kulima tukitaka kulima tunachukua fao tunafunga shingoni mwa ngombe na tunaanza kufinyilia fao hiyo kwa udongo ngombe anaanza kutembea akivuta fao hizo akilima ngombe husaidiawatu wengi kulima
nooruka ingombe iduwasi niyiibula ikhugamira imwosi ni otsakha khukhera noonyola amabeere ololanga amabeere aka khunguetsanga ako kalula muingombe,ukifuga ngombe wa kike akizaa hutuletea ndama na unaanza kukama ukipata maziwa unaona maziwa tunayo kunywa hayo hutoka kwa ngombe
ingombe inietsanga amasingo ni amasingo ako khukasiria imbolera imbolera eyo eya masingo ibetsanga indayi lukari khurakira mundalo ibetsanga indayi khurakira amadimwa nende esindu siosi siosi sikhola bilayi lukari,ngombe huenda choo zamadi na zamadi tunatengenezea mbolea mbolea hiyo ya zamadi huwa nzuri sanakupandia shambani huwa nzuri kupandia mahindi na kitu chochote kinafanya vizuri sana
nikhuruka ingombe yaba ikhongo nibiri mbari orio nende itsida yoso yosi ni obula amapesa onyala khukusia wanyola amapesa mangi weekhonyera khumala,tukifuga ngombe aew mkubwa na ukiwa na shida yoyote kama hauna pesa unaweza uza upate pesa mingiunatumia kumaliza
olumarachi ni oluga lwefwe,kimarachi ni lugha yetu
hulomalomanga nihuihala mudala wefwe nihuvaya mupira nende mkoye kwa huruka nende kwa huisuva,huwa tunaongea tukiwa nyumbani kwetu tukicheza mpira na kamba tukiruka na kwa kuelea
huri nende bana baangi ni bamarachi na baandi si ni bamarachi dawe lakini bamenya obumarachi sasa efwe huvalanganga bamarachi west,tuko na ndugu wengi wamarachi na wengine si wamarachi lakini wanaishi kwa wamarachi kwa hivyo sisi tunawaita wamarachi wa magharibi
efwe bamarachi hufuma sana mulukongo luefwe lwa madowa,sisi wamatunajulikana sana kijijini petu pa madowa
esie elira riange ni moureen esie mwene ni mumarachi hurula madowa,mimi jina langu ni moureen mimi mwenyewe ni mumarachi kutoka madowa
reha baborere marachi wefwee nothia mudala mwefwe onyola mama yange nadehere ichai narere humesa nende mandasi nguulasa nonyua ichai eiria indamu sana,wacha niwaambie marachi kwetu ukienda nyumbani unapata mama yangu kapika chai na kuweka mezani na mandazi unapofika tu unakunywa chai ile tamu sana
esie mwana wava marachi ndenya huvaborera abamarachi muluheere kama bana balumarachi kama madowa weefwe,mimi mtoto wa marachi nataka kuwaambia wamarachi mtupende kama watoto wamarachi kama madowa kwetu
esie wefu ni madowa hendi mulukongo wefwe ni bumarachi bamarachi bene baria bamanya khulomaloma mdala,mimi kwetu ni madowa tena kijijini petu ni marachi wamarachi wale wenyewe wanajua kuzungumza nyumbani
husunganga lumarachi hulera huurisania nende bandu baangi,huwa tunazungumza kimarachi kuleta maelewano na watu wengi
huri nende bebusi bangi ebehalanga husunga lumarachi likiranga bandu bathia hulalamika,tuna wazazi wengi wanaoketi kuzungumza kimarachi kinachofanya watu walalamike
