Original,Translation
nono khwako mwana mu mbulile yinyokha wilukhile wa waandayase labani wase harani,sasa kwa hayo mwanangu nisikie amka utorokee kwa ndugu yangu labani wa harani
nono khwako mwana wase mbulile yinyokha wilukhile wa waandayase labani mu harani,sasa kwa hayo mwanangu amka nisikie utorokee kwa ndugu yangu labani wa harani
omenye naye sise khukhwola nga burafu ne lilirima lia wandaayo ne biliwa mala ebilile niko wamukholeele,uishi naye kwa muda kufikia wakati uchungu na hasira za nduguyo zitaisha kisha asahau yale uliyomfanyia
omenye naye khulwe sise khukhwola nga burafu ne lilirima lia wandaayo ne biliwa mala ebilile niko wamukholeele,uishi naye kwa muda naye kufikia wakati uchungu na hasira za nduguyo zitaisha kisha asahau yale uliyomfanyia
omundu ekharume nio akhukobosie,ndipo nitamtuma mtu akurejeshe
nio ekharume omundu akhukobosie,mtu nitamtuma ndipo akurejeshe
siina ndala efwiisie enywe mwembi endalo sikila,mbona niwapoteze nyinyi wote siku moja
siina sikila efwiisie enywe mwembi endalo ndala,mbona niwapoteze moja wote siku nyinyi
isaaka khu yakobo aruma labani,isaka amtuma yakobo kwa labani
isaaka aruma yakobo khu labani,isaka amtuma kwa labani
nono rabeka rabeka aboolela isaaka ali naluiiliile ne limenya liase sikila bakhaana bahiti ba mukha esau,sasa rabeka akamwambia isaka kuwa nimechoshwa na maisha yangu kwa sababu ya binti wahiti wake wa esau
nono rabeka aboolela isaaka ali naluiiliile ne limenya liase sikila bakhaana bahiti ba mukha esau,sasa akamwambia isaka kuwa nimechoshwa na maisha yangu kwa sababu ya binti wahiti wake wa esau
kaaba bali yakobo yesi acha khureera mulala bakhana bahiti aaba limenya liase lili ne bulayi siina,iwapo yakobo pia anaenda kuleta mmoja kwa wasichana wahiti itakuwa maisha yangu yana uzuri gani
kaaba bali yakobo yesi acha khureera mulala khu bakhana bahiti aaba limenya liase lili ne bulayi siina,iwapo yakobo pia anaenda kuleta maisha kwa wasichana wahiti itakuwa mmoja yangu yana uzuri gani
mulala isaaka alaanga yakobo mala amubiita chikhabi ne amulaka ali okhayila mulala khu bakhana bakanaani tawe,isaka akamuita yakobo kisha aakampa baraka na akamuagiza kuwa usioe mmoja kwa wasichana wakanaani
isaaka alaanga yakobo mala amubiita chikhabi ne amulaka ali okhayila mulala khu bakhana bakanaani tawe,isaka akamuita yakobo kisha aakampa kuwa baraka na akamuagiza kuwa usioe mmoja kwa wasichana wakanaani
yinyokha oche e padanaramu munju eya betueli khu mala oyile omukhasi khukhwama mulala kukaao bakhana ba labani khochao waandaye owa maao,amka uende padanaramu kwa nyumba ya bethel babu yako kisha utafute mke kutoka huko mmoja wa wasichana wa labani mjomba wako ndugu wa mama yako
yinyokha oche e padanaramu munju eya betueli kukaao mala oyile omukhasi khukhwama ebweeneyo mulala khu bakhana ba labani khochao waandaye owa maao,amka uende padanaramu kwa nyumba ya bethel yako kisha utafute mke kutoka huko mmoja wa wasichana wa labani mjomba wako ndugu mama yako
wele owa bunyali bwoosi akhubiite mala akhue babaana bakali lundi akhukuche mala abe paapa owe babaandu bakali,mungu mwenye uwezo wote akupe baraka kisha akupe watoto wengi tena akupanue kisha uwe baba wa watoto wengi
wele owa bunyali bwoosi akhubiite chikhabi mala akhue babaana bakali lundi akhukuche mala abe paapa owe babaandu bakali,mungu mwenye uwezo wote akupe baraka kisha akupe tena wengi watoto akupanue kisha uwe baba wa watoto wengi
akhoya akhuua chikhabi nisio nga cha aburahamu ewe ne lisaaye nio abukule sibala nisio olimo omukwa nisio wele aelesia aburahamu,anastahili akupe baraka kama za aburahamu wewe na uzao wako ndipo uchukue nchi ambayo uko mgeni ambayo mungu alimpa aburahamu
akhoya akhuua chikhabi nga cha aburahamu ewe ne lisaaye liowo nio abukule sibala nisio olimo omukwa nisio wele aelesia aburahamu,anastahili akupe baraka kama za mgeni aburahamu wewe na uzao wako ndipo uchukue nchi ambayo uko mgeni ambayo mungu alimpa
isaaka aruma yakobo ario mala acha padani aramu owa labani okhwa betueli omuarameani waandaye owa rabeka maayi ne esau,isaka akamtuma yakobo hivyo kisha akaenda padaniaramu kwa labani mwana wa betheli muarameani kakake rabeka mamake yakobo na esau
isaaka aruma yakobo ario mala acha padani aramu owa labani okhwa betueli omuarameani waandaye owa rabeka maayi owa yakobo ne esau,isaka akamtuma yakobo hivyo kisha akaenda padaniaramu kwa labani mwana wa betheli kakake rabeka mamake yakobo na esau
omukhasi ayila esau okundi,esau amuoa mke mwingine
esau ayila omukhasi okundi,esau mwingine mke amuoa
esau abiitile ali isaaka aaba amanya yakobo chikhabi ne khumuruma e padaniaramu ayileyo omukhasi,esau alijua kuwa isaka alikuwa amembariki yakobo na kumtuma padaniaramu aoe mke
esau amanya ali isaaka aaba abiitile yakobo chikhabi ne khumuruma e padaniaramu ayileyo omukhasi,esau kuwa alijua kuwa isaka alikuwa amembariki yakobo na kumtuma padaniaramu aoe mke
lundi amanya ali amulaka ali okhayila lundi mulala khu bakhaana bakanaani tawe,tena alijua kuwa alimtuma kuwa asioe mmoja wa wasichana wakanaani
lundi amanya ali amulaka ali okhayila mulala khu bakhaana bakanaani tawe,tena alijua asioe alimtuma kuwa kuwa mmoja wa wasichana wakanaani
yakobo aba raraawe ariire ne maawe,yakobo alikuwa amemtii babake na mamake
yakobo aba ariire raraawe ne maawe,yakobo alikuwa na babake amemtii mamake
bilamuria mala mulaba ne bunyali khu bunyali nibio,vitawaogopa kisha mtakuwa na uwezo kwavyo
bilamuria mala mulaba ne bunyali khu nibio,vitawaogopa kisha mtakuwa uwezo kwavyo
buli sisiindu silamu sikeenda siakhulia silaba sienywe,kila kiumbe hai kinachotembea kitakuwa chakula chenu
buli sisiindu silamu sikeenda silaba siakhulia sienywe,kila kiumbe hai kinachotembea chenu kitakuwa chakula chenu
nga namuelesia bioosi namuele bibiindu bimelwa,jinsi nilivyowapatia mimea nimewapatia vitu vyote
nga namuelesia bimelwa namuele bibiindu bioosi,jinsi nilivyowapatia vitu nimewapatia mimea vyote
mukhalia kakhali ne enyama esiliimo kamalaasile tawe sikila bulamu buli mu malasile,isipokuwa msile nyama iliyo bado na damu kwa uhai uko kwa damu
ne kakhali mukhalia enyama esiliimo kamalaasile tawe sikila bulamu buli mu malasile,isipokuwa msile nyama iliyo bado na damu kwa uhai uko kwa
sikila ndibanja sifuki sienywe khukhwama khu saangi solo ne khu mundu yesi yesib owiira omundu ndibanja bulamu mu bwo mundu mu fwaani yewe,kwa sababu nitadai damu yenu kutoka kwa mnyama kwa mifugo na kwa mtu yeyote atakayemuua mtu nitadai uzima wa mtu kwa mfano wake
sikila ndibanja sifuki sienywe khukhwama khu saangi khu solo ne khu mundu yesi yesib owiira omundu ndibanja bulamu bwo mundu mu fwaani yewe,kwa sababu nitadai damu yenu kutoka wake mnyama kwa mifugo na uzima mtu yeyote atakayemuua mtu nitadai kwa wa mtu kwa mfano kwa
ne mukuche saalana enywe,nanyi zaaneni mjae
ne enywe saalana mukuche,zaaneni mjae
mube sibala babaana bakali mala mukuche khu ne,muwe na watoto wengi kisha mjae kwa dunia
mube ne babaana bakali mala mukuche khu sibala,muwe na watoto mjae kisha wengi kwa dunia
wele aboolela noa ne babaana bewe ali nono ndikho khola endakano yase ne nanywe ne lisaaye lienywe enyuma wenywe nende buli sibuumbe sili ne nanywe siindu ne chisolo ne chisangi aboolela nende buli chinyuni sisiama mumeeli ne nanywe,mungu akamwambia noa na watoto wake kuwa sasa nafanya agano langu na nyinyi na uzao wenu baada yenu na kila kiumbe kilicho na nyinyi na ndege na mifugo na wanyama na kila kitu kinachotoka kwa meli na nyinyi
wele aboolela noa ne babaana bewe ali nono ndikho khola endakano yase ne nanywe ne lisaaye lienywe enyuma wenywe nende buli sibuumbe sili ne nanywe ne chinyuni ne chisolo ne chisangi nende buli siindu sisiama mumeeli ne nanywe,mungu akamwambia noa na watoto wake kuwa sasa nafanya agano na na nyinyi na uzao wenu kwa yenu kila kiumbe kilicho na nyinyi na ndege na mifugo na wanyama na kila kitu kinachotoka baada meli langu nyinyi
ndikho ekhola endakaano yase ne nanywe ne suubisia ndi bibuumbe bie bulamu se bilibonakho khulwe na khwe kameechi tawe khukhwichula se kalibao lundi kameechi kamakali kabunia sibala tawe,niko nafanya agano yangu na nyinyi na niamini kuwa viumbe wenye uhai hawataona kule kujaa kwa maji tena na hakutakuwa tena na maji mengi kuharibu dunia
ndikho ekhola endakaano yase ne nanywe ne suubisia ndi bibuumbe bie bulamu bioosi se bilibonakho khulwe khukhwichula khwe kameechi tawe na se kalibao lundi kameechi kamakali kabunia sibala tawe,niko nafanya kule yangu na nyinyi na niamini kuwa viumbe wenye uhai hawataona agano kujaa kwa tena na hakutakuwa tena na maji mengi kuharibu dunia
wele aloma ali sino sili simanyiso sie endakaano akari wase ne nanywe nende buli sie bulamu sili ne nanywe,kisha mungu akasema hii ni ishara kati yangu na nyinyi na kila kiumbe chenye uhai kilicho na nyinyi
mala wele aloma ali sino sili simanyiso sie endakaano akari wase ne nanywe nende buli sibuumbe sie bulamu sili ne nanywe,kisha mungu akasema hii ni ishara kati yangu na nyinyi na kiumbe chenye uhai kilicho na nyinyi
endakano yino choosi eli eya chiselukho chichiicha choosi,agano hii ni ya vizazi vyote vijavyo
endakano yino eli eya chiselukho chichiicha choosi,agano ni ya vizazi vyote vijavyo
ndikho ndao lufutu sibala maleesi ne lulaba simanyiisio sie endakano akari wase ne mu,niko naweka upinde kwa mawingu na itakuwa ishara ya agano kati yangu na dunia
ndikho ndao lufutu mu maleesi ne lulaba simanyiisio sie endakano akari wase ne sibala,niko naweka upinde kwa mawingu na itakuwa agano ya ishara kati yangu na dunia
ndiba oli khukhwonaka kamafuumbi khu ndiba sibala ne lufutu lubonekha mu maleesi ndikhebulila endakano yase eli akari wase ne nanywe nende subuumbe sie bulamu ndi kameechi se kalicha lundi ndeera bie bulamu bioosi tawe,wakati nikileta mawingu kwa dunia na upinde utaonekana kwa mawingu name natakumbuka agano yangu iliyopo kati yangu na nyinyi na kila kiumbe chenye uhai kuwa maji hayatakuja tena kuharibu vilivyo na uhai
ndiba oli ndeera kamafuumbi khu sibala ne lufutu lubonekha mu maleesi ndikhebulila endakano yase eli akari wase ne nanywe nende buli subuumbe sie bulamu ndi kameechi se kalicha lundi khukhwonaka bie bulamu bioosi tawe,nikileta mawingu kwa dunia na upinde utaonekana uhai mawingu name natakumbuka agano yangu iliyopo kati yangu na nyinyi na kila kiumbe uhai kuwa maji hayatakuja tena kuharibu vilivyo na kwa
noa ne bewe,noa na watoto wake
noa ne babaana bewe,noa watoto na wake
babaana ba noa babarura meeli baaba shemu hamu ne chafwesa,watoto wa noa waliotoka kwa meli walikuwa shemu hamu na japheth
babaana ba noa babarura mu meeli baaba shemu hamu ne chafwesa,watoto wa noa walikuwa kwa meli waliotoka shemu hamu na japheth
hamu aaba kanaani raraawe owa kanaani,hamu alikuwa baba wa kanaani
hamu aaba raraawe owa kanaani,hamu baba alikuwa wa kanaani
babaana ba noa bataru baaba nibo ba bano bakuuka be sibala sioosi,watoto wa noa watatu hawa ndio waliokuwa wazazi wa watu wa dunia yote
babaana ba noa bataru bano nibo ba baaba bakuuka be sibala sioosi,watoto wazazi wa noa watatu hawa ndio waliokuwa wazazi wa watu wa dunia yote
noa aaba omulimi owe khunyoa na aaba kimisabibu liruuti lie ne,noa alikuwa mkulima wa kwanza na alikuwa na shamba la misabibu
noa aaba omulimi owe khunyoa na aaba ne liruuti lie kimisabibu,noa alikuwa wa kwanza na alikuwa na shamba la misabibu
anywa endali ameela akona sichula mu liiema sichula liewe,alikunywa pombe akalewa akalala uchi kwa hema lake
anywa endali ameela akona sichula mu liiema liewe,alikunywa pombe akalewa akalala uchi hema kwa lake
nga hamu raarawe owa kanaani abona sichula sia raarawe owa arura enje aboleela babili bawandaye,wakati hamu baba wa kanaani aliona uchi wa babake alitoka nje akawaambia nduguze wawili
nga hamu raarawe owa kanaani abona sichula sia raarawe owa arura enje aboleela bawandaye babili,aliona hamu baba wa kanaani wakati uchi wa babake alitoka nje akawaambia nduguze wawili
nio shemu siewe ne chafwesa babukula engubo bakitilila khumabeka kwabe boombi bacha mafutare babiimba sichula sia papa wabwe baala se baboon sichula sichula siewe tawe,ndipo shemu na japheth walipochukua nguo wakaishikilia kwa mabega yao wote wakaenda nyuma kwa nyuma wakafunika uchi wa baba yao kisha hawakuona uchi wake
nio shemu ne chafwesa babukula engubo bakitilila khumabeka kwabe boombi bacha mafutare babiimba sichula sia papa wabwe baala se baboon sichula siewe tawe,ndipo shemu na walipochukua wakaishikilia kwa mabega yao wote wakaenda nyuma kwa nyuma wakafunika uchi wa baba yao kisha hawakuona uchi wake
nga noa na ameelulukha amanya niko noa omwana wewe omutua amukholele aloma alikanaani ali omulaame alabeela elala nasioobi khu bawandaye,wakati noa alitokwa ulevi alijua kile mtoto wake kitinda mimba alimfanyia akasema kuwa kanaani amelaniwa na atakuwa mtumishi kwa nduguze
nga noa na ameelulukha amanya niko omwana wewe omutua amukholele aloma alikanaani ali omulaame alabeela elala nasioobi khu bawandaye,wakati noa alitokwa mimba alitokwa ulevi alijua kile mtoto wake kitinda mimba alimfanyia akasema kuwa kanaani amelaniwa na atakuwa mtumishi kwa nduguze
lundi aloma ali shemu owa chikhabi ne wele omunyali abiitwe bioosi wele wase mala lekha kanaani abe nasioobi wewe,tena alisema kuwa shemu apewe baraka na mungu mweza vyote mungu wangu na wacha kanaani awe mtumwa wake
lundi aloma ali shemu abiitwe chikhabi ne wele omunyali owa bioosi wele wase mala lekha kanaani abe nasioobi wewe,tena alisema kuwa apewe baraka na mungu mweza vyote mungu wangu na wacha kanaani awe mtumwa wake
wele balaayia chafwesa amenye mu maeema ka shemu ne lekha kanaani abe nasioobi wewe balaayia,mungu panua japheth aishi kwa mahema ya shemu na wacha kanaani awe mtumwa wake
wele balaayia chafwesa amenye mu maeema ka shemu ne lekha kanaani abe nasioobi wewe,mungu panua japheth aishi kwa mahema ya shemu na japheth wacha kanaani awe mtumwa wake
enyuma we kameechi kakechula noa aba amenya kimiiko chimia chitaru ne kamakhumi kakechula karaano,baada ya maji kujaa noa aliishi na miaka mia tatu na hamsini
enyuma we kameechi kakechula noa aba amenya kimiiko chimia chitaru ne kamakhumi karaano,baada ya maji kujaa noa aliishi na miaka mia tatu na na hamsini
kioosi niko noa amenya kiaba chimia tisa ne kamakhumi karaano mala afwa,miaka yote ambayo noa aliishji ilikuwa mia tisa hamsini kisha noa akaaga
kimiiko kioosi niko noa amenya kiaba chimia tisa ne kamakhumi karaano mala afwa,miaka yote ilikuwa noa aliishji ambayo mia tisa hamsini kisha noa akaaga
lisaaye ba baabana lia noa,uzao wa watoto wa noa
lisaaye lia baabana ba noa,uzao wa noa wa watoto
lisaaye lili lino lie babaana ba noa shemu hamu ne chafwesa,huu ndio uzao wa watoto wa noa shemu hamu na japheth
lino lili lisaaye lie babaana ba noa shemu hamu ne chafwesa,huu ndio uzao hamu watoto wa noa shemu wa na japheth
babaana bataru bano basaala babaana enyuma sisoleeli be we khukhwichula khwe kameechi khu sibala,watoto watatu hawa walizaa watoto wa kiume baada ya kujaa kwa maji kwa dunia
babaana bataru bano basaala babaana be sisoleeli enyuma we khukhwichula khwe kameechi khu sibala,watoto watatu hawa walizaa watoto wa dunia kiume baada ya kujaa kwa maji kwa dunia
ba okhwa chafwesa baba komeri ne makoki ne matai yaabani ne tubali ne meshaki ne tirasi,wa kwa japheth walikuwa goma na makoki na madai na javan na tubali ne meshaki na tirasi
ba okhwa chafwesa baba komeri ne makoki ne matai ne yaabani ne tubali ne meshaki ne tirasi,wa walikuwa japheth kwa goma na makoki na madai na javan na tubali ne meshaki na tirasi
ba okhwa komeri baaba ashikenasi ne rifati ne,wa kwa goma walikuwa ashikenasi na riphathna togarima
ba okhwa komeri baaba ashikenasi ne rifati ne tokarima,wa kwa goma walikuwa ashikenasi na togarima
ba okhwa ya yaabani baba ya elisha ne tarishishi ne kitimu ne totanimu,wa kwa javan walikuwa elisha tarshishi na kitimu na dodanim
ba okhwa ya yaabani baba elisha ne tarishishi ne kitimu ne totanimu,wa kwa javan walikuwa elisha tarshishi na kitimu kwa na dodanim
khu bano chikholo che sia myanja chamalatana,kutoka kwa hawa mbari za pwani zikazambaa
khukhwama khu bano chikholo che sia myanja chamalatana,kutoka kwa mbari hawa za pwani zikazambaa
bano baali be lisaaye lia chafwesa mu bibala biabwe buli sia mulala ne lulomo lwewe khulondekhana kimiliango mu kholo chabwe,hawa ni wa uzao wa japheth kwa nchi zao kila mmoja na lugha yake kufuatana na milango yao kwa ukoo wao
bano baali be lisaaye lia chafwesa mu bibala biabwe buli sia mulala ne lulomo lwewe khulondekhana ne kimiliango kiabwe mu kholo chabwe,hawa ni wa uzao wa japheth kwa nchi zao kila mmoja na lugha kufuatana na milango yao kwa wa ukoo wao
ba hamu baaba kushi misri putu ne kanaani,wa kwa hamu walikuwa kushi mizramu puti na kanaani
ba okhwa hamu baaba kushi misri putu ne kanaani,wa mizramu hamu walikuwa kushi kwa puti na kanaani
ba okhwa kushi baaba seba habila rama ne sabuteka,wa kwa kushi walikuwa seba havila sabata rama na sebteka
ba okhwa kushi baaba seba habila sabata rama ne sabuteka,wa kwa kushi walikuwa seba havila sabata rama na kwa sebteka
ba raama okhwa raama baba sheba ne dedani,wa kwa rama walikuwa sheba na dedan
ba okhwa raama baba sheba ne dedani,wa kwa rama na sheba walikuwa dedan
kushi asaala nimuroti niye owaba owe khunyoa khu liloba khuuba owe kanaani,kushi alimzaa nimrodi aliyekuwa wa kwanza kwa dunia kuwa mtu mwenye nguvu
kushi asaala nimuroti niye owaba owe khunyoa khu liloba khuuba omundu owe kanaani,kushi alimzaa nimrodi dunia aliyekuwa wa kwanza kwa dunia kuwa mtu mwenye nguvu
aaba omuaayi owe kamaani ebweeni wa wele bioosi owa omunyali khulwe bwa wele khwako kalomekha bali nga nimuroti omuayi owe kamani ebweeni wa wele omunyali owa bioosi,alikuwa mwindaji wa nguvu mbele za mungu mweza wa yote kwa msaada wa mungu kwa hayo ilisemekana kuwa kama nimurodi mwindaji wa wa nguvu mbele za mungu mweza wa vyote
aaba omuaayi owe kamaani ebweeni wa wele omunyali owa bioosi khulwe buyeeti bwa wele khwako kalomekha bali nga nimuroti omuayi owe kamani ebweeni wa wele omunyali owa bioosi,alikuwa mwindaji wa nguvu mbele za mungu mweza wa yote kwa wa msaada wa mungu kwa hayo ilisemekana kuwa kama nimurodi mwindaji wa wa nguvu kuwa mbele za mungu za mweza wa vyote
