Original,Translation
khandi emisala kiekariranga omuyaka khufunaka ebindu,miti pia vitu upepo kuvunja huzuia
bikhavindi omuyaka ebidinyu kunyasianga biakhulia bia abandu,wakati mwingine unapokuja ule mkali huaribu vyakula vya watu
bikhavindi omuyaka nikuitsa ebidinyu kunyasianga biakhulia bia abandu,wakati mwingine unapokuja mkali ule huaribu vyakula vya watu
kuiyaka emimera tsinyumba khukwisia nende,huvunja mimea na pia huangusha nyumba
kuiyaka emimera nende khukwisia tsinyumba,nyumba huvunja mimea na pia huangusha nyumba
biekholanga mtsingongo emisala,hali hii hufanyika katika jamii ambapo haina miti
biekholanga mtsingongo tsibula emisala,hali hii ambapo hufanyika katika jamii ambapo haina miti
emisala kikhonyanga khuveresania embolera khuliroba khulwa amasafu nikakwa nikabolera asi nikabolera khuliloba,tmiti pia hutumika katika kuongeza rutuba kwenye udongo wakati ambapo matawi yake huanguka chini na kuanza kuoza kisha kuozea kwa udongo
emisala kikhonyanga khuveresania embolera khuliroba khulwa amasafu nikakwa asi nikabolera khuliloba,tmiti kuongeza pia hutumika katika kuongeza rutuba kwenye udongo wakati ambapo matawi yake huanguka chini na kisha kuoza kuanza kuozea kwa udongo
emisala kindi misii kaoningia nemisala kwa okhunywa kata amasafu kiako amalwale kandi humubili,miti zingine mizizi yake hutumika kama dawa ya kunywa na hata pia matawi yake pia hutumika kama dawa ya kulea magonjwa tofautitofauti mwilini
emisala kindi misii kiako nemisala kwa okhunywa kata amasafu kaoningia amalwale kandi humubili,kulea magonjwa zingine mizizi yake hutumika kama dawa ya kunywa na hata pia matawi yake pia hutumika kama dawa ya kulea miti tofautitofauti mwilini
biakhulia bindi bilura khumusala nga bindi nende ebiamo amachungwa,vyalula vingi hutoka kwenye miti kama vile machungwa na mimea zinginezo
biakhulia bindi bilura khumusala nga amachungwa nende ebiamo bindi,vyalula vingi hutoka kwenye miti kama vile machungwa na zinginezo mimea
emisala esitsakha alala kikasikia nikili,miti zikiwa pamoja hutengeneza kichaka
emisala nikili alala kikasikia esitsakha,miti hutengeneza pamoja zikiwa kichaka
sitsakha sikhonyanga tsisolo tsiefwe mumasaga amayoni kandi kaombokhanga khumisala mumasaga kakio,kichaka husaidia wanyama wetu ndege wengine hujenga kwa miti kwa matawi yazo
sitsakha sikhonyanga tsisolo tsiefwe amayoni kandi kaombokhanga khumisala mumasaga kakio,kichaka husaidia wanyama wetu miti ndege wengine hujenga kwa miti kwa matawi yazo
tsisolo etsio tsireranga kwenya khulura elwanyi lwa abacheni khulera amangondo,wanyama hao huleta wageni kutoka nje ya kenya kuleta pesa
tsisolo etsio tsireranga abacheni khulura elwanyi lwa kwenya khulera amangondo,wanyama hao huleta wageni kutoka ya kenya kuleta pesa
misala kiekhonyeranga nikhubula tsinyingi khandi sikhunyala okhumenya mutsingira emisala khaba,miti hutumika katika njia mingi tena hatuwezi kuishi bila miti kamwe
misala kiekhonyeranga mutsingira tsinyingi khandi sikhunyala okhumenya nikhubula emisala khaba,miti hutumika katika njia mingi tena hatuwezi hatuwezi kuishi bila miti kamwe
khukhoyere khukhole amani khokhulinda,tunafaa kufanya bidi ya kulinda miti
khukhoyere khukhole amani khokhulinda emisala,tunafaa kufanya kulinda ya bidi miti
obulwaye korona,ugonjwa wa korona
obulwaye bwa korona,ugonjwa wa korona korona
obulwaye bwa korona bwachaka mwaka kwa nende ekhumi na tisa mani ni vunyala chuereya mushi ala shefue sia kenya,ugonjwa wa korona ulianza mwaka wa elfu mbili na kumi na tisa
obulwaye bwa korona bwachaka mwaka kwa elfu thiviri nende ekhumi na tisa mani ni vunyala chuereya mushi ala shefue sia kenya,ugonjwa wa korona ulianza mwaka wa elfu mbili na kumi na na tisa
mani ni bunyala khuenea shefue mushialo sia kenya,ukaweza kuenea kwa nchi yetu ya kenya
mani ni bunyala khuenea mushialo shefue sia kenya,kuenea kwa nchi yetu ya kenya
thielfu amusini nende mia thrano avandu bafwa nga ethingoho omwimirisi amusini,watu elfu hamusini na mia tano walikufa kama kuku
thielfu amusini nende mia thrano avandu bafwa nga ethingoho omwimirisi,watu elfu kama na mia tano walikufa hamusini kuku
omwimirisi woo bulamu mutahi kagwe nainia bwa maoni kaye huringa na nende obulwaye buro bwa korona,waziri wa afya mutahi kagwe alitoa maoni yake kutokana na huu ugonjwa wa korona
omwimirisi woo bulamu mutahi kagwe nainia maoni kaye huringa na nende obulwaye buro bwa korona,waziri wa mutahi kagwe alitoa maoni yake kutokana na huu ugonjwa wa korona
umuhulundu muami uhuru nainia maoni kaye huluo vulwale korona navola mbu bwira bwangu sana,rais uhuru aliyatoa maoni yake kuhusu korona akasema kwamba unaua haraka sana
umuhulundu muami uhuru nainia maoni kaye huluo vulwale vuwa korona navola mbu bwira bwangu sana,akasema rais uhuru aliyatoa maoni yake kuhusu korona akasema kwamba unaua haraka sana
na vola mbu obulwale bwa korona nebubi sana handi buenyihana vandu vafuale thimasiki mani khuosia mahono vurisiha nende huba ifuti ndala nende inusu,akasema kwamba ugonjwa wa korona ni mbaya na inatakina watu wavae barakoa na kunawa mikono kila wakati na kuzingztia kusimama mita moja na nusu kutoka kwa mtu mwingine
mani na vola mbu obulwale bwa korona nebubi sana handi buenyihana vandu vafuale thimasiki nende khuosia mahono vurisiha nende huba ifuti ndala nende inusu,akasema kwamba ugonjwa wa ni korona ni mbaya na inatakina watu wavae barakoa na kunawa mikono kila wakati na mita kusimama kuzingztia moja na nusu kutoka kwa mtu mwingine
vana besikuli ni banyala huihala mumadala bikuli nivifunga biosi mumadala pe musivala siefu sya kenya,wanafunzi waliweza kusalia nyumbani shule zote zikafungwa nchini kenya
vana besikuli ni banyala huihala mumadala bikuli nivifunga biosi pe musivala siefu sya kenya,wanafunzi waliweza nyumbani shule zote zikafungwa nchini kenya
khuachia mudala bila amani kosikosi kosikosi hata kidongo dawe,tulikwenda nyumbani bila nguvu hata kidogo
khuachia mudala bila amani kosikosi hata kidongo dawe,tulikwenda nyumbani bila nguvu hata
korana ni da vevi sana vumaho muvayo kwoosikwoosi bulwaye,korona ni ugonjwa mbaya hauna mzaha wowote
korana ni bulwaye vevi sana vumaho muvayo kwoosikwoosi da,korona ni mzaha mbaya hauna ugonjwa wowote
yani nibudira mundu mukofu yesiyesi ni mangendo vumuderisiesa ngamutoka kukinganga mangendo,yaani mtu mzee akipatwa na huu ugonjwa huwa unamhangaisha sana
yani nibudira mundu mukofu yesiyesi ni vumuderisiesa ngamutoka kukinganga mangendo,yaani mtu mzee akipatwa ugonjwa huu na huwa unamhangaisha sana
korona bwa obulwaye,ugonjwa wa korona
obulwaye bwa korona,ugonjwa korona wa
obulwaye buno bwarula musialo sia china omwaka kwa mahumi thibiri nende elfu kaviri,ugonjwa huu ulitoka nchini china mwaka wa elfu mbili na ishirini
obulwaye buno bwarula musialo sia china omwaka kwa elfu thibiri nende mahumi kaviri,ugonjwa huu ulitoka nchini china mwaka wa mbili na ishirini
buno bwera avandu vaangi muno,huu ugonjwa uliwaua watu wengi sana
obulwaye buno bwera avandu vaangi muno,huu uliwaua ugonjwa watu wengi sana
obulwaye omusuku shetani owalera obulwaye buno humukemea anyole hushirwa,tunamkemea mwovu shetani aliyeleta huu ugonjwa akapatwe kushindwa
omusuku shetani owalera obulwaye buno humukemea anyole hushirwa,tunamkemea kushindwa shetani aliyeleta huu ugonjwa akapatwe mwovu
ngolwa obulwaye buno bwola msialo sia kenya obwera abangi abandu muno,ugonjwa huu ulipofika nchini kenya uliwaua watu wengi sana
ngolwa obulwaye buno bwola msialo sia kenya obwera abandu abangi muno,ugonjwa huu kenya nchini ulipofika uliwaua watu wengi sana
khu mwaka oko beetsa bafunga bikuli msialo sia kenya,kwa huo mwaka walikuja wakazifunga shole zote nchini kenya
khu mwaka oko beetsa bafunga bikuli vyosi msialo sia kenya,kwa mwaka walikuja wakazifunga shole zote nchini kenya
kusaba khwasaba lakini bwahaya,tulinawa mara kadhaa lakini ulishindikana
khwasaba kusaba lakini bwahaya,tulinawa kadhaa mara lakini ulishindikana
buri mundu yaborerwa mbu yaborerwa salanyorekhana dawe avundu wosi wosi,kila mtu aliambiwa kuwa asipatikane mahali popote
buri mundu yaborerwa mbu salanyorekhana dawe avundu wosi wosi,kila kuwa aliambiwa mtu asipatikane mahali popote
esie nga mwana khubolera mbari wikhale mdala kendakenda sola dawe,mimi kama mtoto nakwambia kuwa ukae nyumbani usitembee
esie nga mwana khubolera mbari wikhale mdala sola kendakenda dawe,mimi kama mtoto nakwambia kuwa ukae nyumbani
ikhala aria woswosi wori ikhala,keti pale popote ulipo
ikhala aria woswosi wori,keti pale popote
khandi mbu khusaba osabe mikhono kiao khulwa busirikho,tena nakuomba unawe mikono zote kwa kuwa bado ungalipo
khandi khusaba mbu osabe mikhono kiao khulwa busirikho,tena nakuomba unawe mikono zote kwa bado ungalipo
abandu vangi bafua khulwa bulwaye vuno bulwaye vwa korona,watu wengi walikufa kutokana na huu ugonjwa wa korona
abandu vangi bafua khulwa bulwaye vuno vwa korona,watu wengi walikufa kutokana na ugonjwa wa korona
dawe khukhubora mbari solabaya nende bulwaye buno nyeenya,nataka kukuomba kuwa usicheze na huu ugonjwa
nyeenya khukhubora mbari solabaya nende bulwaye buno dawe,nataka kukuomba kuwa usicheze na huu
khandi khuri nende viria vya noviriramo nonyola bulwaye buno,tena tuko na vitu zile ambavyo ukipita ndani utapatwa na huu ugonjwa
khandi khuri nende vindu viria vya noviriramo nonyola bulwaye buno,tena tuko tuko na vitu zile ambavyo ukipita ndani utapatwa na huu ugonjwa
vindu nga ihoma,ni vitu kama homa
ni vindu nga ihoma,ni vitu vitu kama homa
ingombe,ngombe
ingombe,ngombe
tukitaka tukitaka,ngombe ni kitu nzuri kwa watu wote kwa kenya kinachofanya nasema hivi ngombe pia hufanya kazi nzuri kwa sababu hata kulima na tuna tumia fao wanunue ngombe wa kuime mia tatu na wa kike mia mbili ngombe wa kike wajifungue wakileta maziwa
tukitaka,ngombe ni kitu nzuri mia watu wote wa kenya kinachofanya nasema hivi ngombe pia hufanya kazi nzuri kwa sababu hata kulima na tuna tumia fao wanunue ngombe kuime mia tatu na kwa kike na kwa mbili ngombe wa kike wajifungue wakileta maziwa
tsiruo tsibiri isatsa nende ikhasi tsingombe tsiosi tsiri nende malahyi kayo mudala sikera niimbola endio masingo ka ingombe endio ni malayi,ngombe wako wawili kuime na kike ngombe wote wana uzuri wao nyumbani kinachifanya niseme hivyo zamadi ya ngombe ni nzuri
tsingombe tsiruo tsibiri isatsa nende ikhasi tsingombe tsiosi tsiri nende malahyi kayo mudala sikera niimbola endio masingo ka ingombe ni malayi,ngombe wako wawili kuime na kike ngombe wote wana nzuri uzuri wao nyumbani kinachifanya niseme hivyo zamadi ya ngombe nzuri
oluimbo oluimbo,wimbo
oluimbo,wimbo wimbo
ochelewe florence ochelewe ochelewe,umechelewa florence umechelewa
ochelewe florence ochelewe,umechelewa florence
olarusia florence olarusia ifaini,utatoa florence utatoa faini
olarusia florence olarusia ifaini,utatoa faini utatoa florence
ifaini shilingi mia thirano,faini ya shilingi mia tano
ifaini ya shilingi mia thirano,ya shilingi mia tano
florence ifain olarusia ifaini,utatoa florence utatoa faini
olarusia florence ifain olarusia ifaini,utatoa florence faini utatoa
ya shilingi elfu ndala,tfaini ya shilingi elfu moja
ifaini ya shilingi elfu ndala,tfaini ya shilingi elfu
olarusia florence olarusia olarusia ifaini,utatoa florence utatoa faini
olarusia florence olarusia ifaini,utatoa florence utatoa
ikoras,kiitikio
ikoras,kiitikio kiitikio
ochelewe florence,umechelewa florence umechelewa
ochelewe florence ochelewe,umechelewa umechelewa
ifaini florence olarusia olarusia,utatoa florence utatoa faini
olarusia florence olarusia ifaini,utatoa utatoa faini
mwanafunzi humwalimu wange sangala huhuandichira ibarua inendi mbu uliwo mulamu nesie mrembe wao,hujambo mwalimu wangu nafurahia kukuandikia barua hii kuwa buheri wa afya mimi ni mwanafunzi wako
mrembe humwalimu wange sangala huhuandichira ibarua inendi mbu uliwo mulamu nesie mwanafunzi wao,hujambo mwalimu wangu nafurahia kukuandikia barua hii kuwa buheri wa mimi afya ni mwanafunzi wako
mno emirembe mingi ehuveresia,pokea salamu zangu sana
ehuveresia emirembe mingi mno,pokea pokea salamu zangu sana
nesie mwene ndiwo omulamu ne nyenya huhuekesia mbu huliwo avalamu huliwo fwesi,mwenyewe ni mzima na ninataka kukujulisha kuwa nasi tu wazima
nesie mwene ndiwo omulamu ne nyenya huhuekesia mbu huliwo avalamu fwesi,mwenyewe ni mzima na ninataka kukujulisha kuwa wazima tu nasi
nuahajama noli muisomero huveresianga uvumirifu vunji vulano esie mbolanga mbu oli njicha khukhulola mulamu oli nikali yoli eyo kata vana vayo valamu vulinyanga,ukiwa shuleni nakutia moyo sana nami nasema kuwa nitakuja kukuona huko uliko na hata watoto wako ni wazima
nuahajama noli muisomero huveresianga uvumirifu vunji vulano esie mbolanga mbu njicha khukhulola nikali oli mulamu yoli eyo kata vana vayo valamu vulinyanga,ukiwa shuleni nakutia moyo sana nami nasema kuwa nitakuja kukuona huko uliko na hata watoto wako wazima
inyaho uhonye sikulifisi kesikuli husavire evyo hulwohubera papa nomulware mbu alemerwe muno,naomba usaidizi wa karo ya shule na naomba kwa sababu babangu ni mgonjwa na amelemewa sana
inyaho uhonye sikulifisi amapesa kesikuli husavire evyo hulwohubera papa nomulware mbu alemerwe muno,naomba usaidizi wa karo ya shule karo na naomba kwa sababu babangu ni mgonjwa na amelemewa sana
nesie wawo violet anyango huenyera wawo inyanga indai,mimi wako violet anyango nakutakia siku njema
nesie wawo violet anyango huenyera inyanga indai,mimi wako nakutakia violet anyango nakutakia siku njema
nyasaye akhulinde,mungu na akulinde uwe mzima
nyasaye akhulinde oveyo,mungu na mungu akulinde uwe mzima
olumarachi ni lusungo lwa vanje bebusi no lusungwangwa nende abandu baria nokhwitha huchakira khu makutano ko mwanda kwa bumala benya butula khuula bumala,kimarachi ni lugha ya wazazi wangu na huzungumzwa na wale watu kuanzia kwa mikutano ya barabara ya bumala ukija butula kufika bumala
olumarachi ni lusungo lwa bebusi vanje no lusungwangwa nende abandu baria benya huchakira khu makutano ko mwanda kwa bumala nokhwitha butula khuula bumala,wale ni lugha ya wazazi wangu na huzungumzwa na kimarachi watu kuanzia kwa mikutano ya barabara ya bumala ukija butula kufika bumala
mumera kanje bananganga everlyne ogolla naye khaandi ndi omumarachi wa butula olukongo lwange lulangwangwa bukati,mimi majina yangu naitwa everlyn ogolla na tena mimi ni mumarachi wa butula kijiji changu chaitwa bukati
esie mumera kanje bananganga everlyne ogolla naye khaandi ndi omumarachi wa butula olukongo lwange lulangwangwa bukati,mimi majina yangu naitwa everlyn ogolla na tena mimi ni mumarachi wa butula kijiji changu chaitwa
esunganga lumarachi khubera hulio nende bandu bandi bakorwa luswahiri nano vibida nomanome bakorwa lumarachi lakini baandi baamanya oluswairi luongane,huwa nazungumza kimarachi kwa sababu tuko na watu wengine wasiojua kiswahili hivyo inabidi kuongea kimarachi na pia wengine wanajua kiswahili peke yake
esunganga lumarachi khubera hulio nende bandu bandi bakorwa luswahiri nano vibida nomanome lumarachi lakini baandi baamanya oluswairi luongane,huwa nazungumza kimarachi kwa sababu tuko kiswahili watu wengine wengine na hivyo inabidi kuongea kimarachi na pia wasiojua wanajua kiswahili peke yake
khulula muvutiti bwange khuibilira ndamanya olumarachi lakini ngi ndatsia mwisomero baangaluhania nimanya oluswairi nende lusungu niinjaka ndali olumarachi,tangia utotoni mwangu nilikwa najua kimarachi lakini nilipoenda shuleni niligeuzwa nikajua kiswahili na kiingereza nikaanza kusahau kimarachi
khulula muvutiti bwange ndali ndamanya olumarachi lakini ngi ndatsia mwisomero baangaluhania nimanya oluswairi nende lusungu niinjaka khuibilira olumarachi,tangia utotoni mwangu nilikwa najua kimarachi lakini shuleni niligeuzwa nikajua kiswahili na kiingereza nikaanza kusahau kimarachi
buleka wefwe eno lumarachi banji balomalomanga abandu khubera belanganga bamarachi,kwa upande wetu watu wengi huzungumza kimarachi kwa sababu wao hujiita wamarachi
buleka wefwe eno abandu banji balomalomanga lumarachi khubera belanganga bamarachi,kwa upande wetu watu wengi huzungumza kimarachi kwa sababu wao hujiita wao wamarachi
kuka wanje nasili omulamu yambolelanga mbali nie nasili mtiti yakorwa khulomaloma luswaili naye haandi sibatsitsanga ta mwisomero,babu yangu akiwa hai alikwa akiniambia kuwa yeye akiwa mtoto hakuwa anajua kuongea kwa kiswahilina tena hawakuwa wanaenda shuleni
kuka wanje nasili omulamu yambolelanga mbali nie nasili mtiti yali yakorwa khulomaloma luswaili naye haandi sibatsitsanga ta mwisomero,babu yangu hai alikwa akiniambia kuwa yeye akiwa mtoto hakuwa anajua kuongea kwa kiswahilina tena hawakuwa wanaenda shuleni
batoto basomanga ingo nende bakukhu hulula mtsingano mbali naye khaandi nambolela isiri indi hale mbali hale awo ni wali wajama lumarachi walichingi kalibu mwitsa wa vulimundu khubera bandu bali bajama luga lwabu,watoto walikuwa wanasoma nyumbani na nyanya zao kutoka kwa hadithi na tena akaniambia siri nyingine kuwa hapo awali iwapo ulikuwa unapenda kimarachi ulikwa rafiki wa karibu kila mtu
batoto basomanga ingo nende bakukhu babwe hulula mtsingano naye khaandi nambolela isiri indi mbali hale awo ni wali wajama lumarachi walichingi kalibu mwitsa wa vulimundu khubera bandu bali bajama luga lwabu,walikuwa wanasoma nyumbani na nyanya zao kutoka kwa hadithi mtu tena akaniambia siri nyingine kuwa hapo awali iwapo ulikuwa unapenda kimarachi ulikwa rafiki wa karibu kila na
esie mwene ndachama oluluya khubera tsino bakofu bangi bamanyile luswaili lakini badidi balomalomanga lumarachi nano notsia abali nimlomaloma,mimi mwenyewe napenda kiluhya kwa sababu siku hizi wazee wengi wanajua kiswahili lakini ni wachache wanaozungumza kimarachi sasa ukienda kule walipo mnaeza zungumza
esie mwene ndachama oluluya khubera mutsinyanga tsino bakofu bangi bamanyile luswaili lakini badidi balomalomanga lumarachi nano notsia abali nimlomaloma,mimi mwenyewe napenda kiluhya kwa sasa siku hizi wazee wengi wanajua kiswahili lakini ni wachache ukienda kimarachi sababu wanaozungumza kule walipo mnaeza zungumza
